,xcoord,ycoord
s_008um_00461_00279-1,13072.518451914128,13640.498295817553
s_008um_00552_00431-1,8674.455818783268,16364.06647748764
s_008um_00675_00159-1,16669.935052195415,19834.486591190598
s_008um_00165_00326-1,11570.714793743664,5019.811476442389
s_008um_00727_00426-1,8897.105895257702,21469.582372903293
s_008um_00177_00517-1,5999.256714047682,5455.6228099425
s_008um_00487_00669-1,1698.5480105741362,14572.110617619332
s_008um_00164_00368-1,10343.88589693197,5009.414361875275
s_008um_00054_00378-1,10003.726844471998,1802.208884185289
s_008um_00549_00461-1,7797.336892200304,16289.751035490559
s_008um_00264_00402-1,9394.939950358503,7944.120730370791
s_008um_00367_00402-1,9440.059283769802,10951.008695119708
s_008um_00644_00385-1,10057.68794166437,19029.079821203715
s_008um_00500_00244-1,14111.542042982548,14763.500878947298
s_008um_00553_00124-1,17638.851898222703,16257.658008636114
s_008um_00685_00493-1,6922.846562219059,20273.229649248668
s_008um_00483_00363-1,10629.51280170538,14319.916715541754
s_008um_00148_00375-1,10132.486747423722,4545.406466043965
s_008um_00531_00095-1,18476.180551912206,15602.583559888193
s_008um_00224_00143-1,16940.617188432454,6660.643839366436
s_008um_00719_00457-1,7988.6441284637285,21249.709233955786
s_008um_00763_00433-1,8708.534164295368,22523.315858331895
s_008um_00323_00397-1,9566.769509860156,9664.310040262199
s_008um_00760_00440-1,8502.87593927922,22438.83073657967
s_008um_00436_00188-1,15718.876810049414,12870.324490522344
s_008um_00095_00118-1,17614.565233246503,2882.648336039332
s_008um_00110_00268-1,13240.35867064731,3387.943571528533
s_008um_00653_00384-1,10090.822743273113,19291.326892304915
s_008um_00339_00539-1,5428.142573240069,10194.568619276828
s_008um_00023_00338-1,11158.17842607477,879.069163315825
s_008um_00046_00386-1,9766.625529248726,1572.2189633260784
s_008um_00291_00309-1,12122.222986662458,8690.905503661801
s_008um_00423_00308-1,12209.137413923481,12544.0406926523
s_008um_00674_00451-1,8144.067971129349,19933.722672231415
s_008um_00472_00318-1,11938.5788016594,13978.887344567183
s_008um_00254_00332-1,11434.448251546688,7620.944099033843
s_008um_00222_00546-1,5172.397960239995,6782.277193269386
s_008um_00204_00465-1,7529.255681750417,6220.607629804539
s_008um_00565_00270-1,13380.74718983205,16672.43893266827
s_008um_00587_00648-1,2355.4975972258426,17481.35809887773
s_008um_00368_00702-1,682.9540209783174,11113.518566459677
s_008um_00287_00581-1,4179.227400059307,8695.35144403084
s_008um_00646_00554-1,5125.128274032891,19161.843707993714
s_008um_00316_00400-1,9476.112688025583,9461.294170512369
s_008um_00524_00223-1,14735.224466003223,15454.824631646854
s_008um_00473_00408-1,9311.317593627344,14047.93728749208
s_008um_00443_00684-1,1241.3636249058839,13294.558824000094
s_008um_00473_00109-1,18042.065577782214,13915.504610497446
s_008um_00444_00556-1,4978.0077219039,13267.016193379486
s_008um_00598_00603-1,3673.780596834476,17782.5492081707
s_008um_00710_00115-1,17970.055174174497,20836.81076566943
s_008um_00115_00244-1,13943.4150657344,3523.175421706326
s_008um_00097_00387-1,9759.763271173708,3061.747467621743
s_008um_00334_00195-1,15469.963943803208,9895.535858765299
s_008um_00284_00526-1,5783.495448427898,8583.26647963066
s_008um_00468_00482-1,7148.756391432174,13934.761294981456
s_008um_00427_00119-1,17729.986749929285,12576.962251866293
s_008um_00358_00146-1,16911.405282673364,10574.441781189375
s_008um_00594_00618-1,3234.200433734169,17672.422542736727
s_008um_00295_00592-1,3861.638892577871,8933.778101726139
s_008um_00722_00353-1,11026.055340613246,21291.60477968923
s_008um_00478_00431-1,8642.025429172261,14204.071786154656
s_008um_00361_00580-1,4240.948083024056,10854.981270105593
s_008um_00230_00316-1,11891.14784476818,6913.107269752203
s_008um_00411_00502-1,6539.884788418193,12279.825335002815
s_008um_00281_00658-1,1928.920618131001,8554.524506812117
s_008um_00403_00557-1,4930.803055134914,12070.718485602267
s_008um_00042_00337-1,11195.693500884312,1433.4020061253689
s_008um_00741_00544-1,5458.7448616225465,21929.94448806721
s_008um_00332_00190-1,15615.106645982141,9834.91840407217
s_008um_00665_00255-1,13862.401559198937,19584.82109541311
s_008um_00381_00609-1,3403.2176405317296,11451.64986777235
s_008um_00154_00594-1,3741.254773845309,4818.632018954373
s_008um_00123_00369-1,10296.736410220334,3812.800024091344
s_008um_00718_00194-1,15666.669680188474,21105.03202861886
s_008um_00263_00256-1,13657.627621037725,7849.795386319856
s_008um_00463_00625-1,2972.257360715423,13852.155076622346
s_008um_00567_00350-1,11045.824781515827,16766.13664374046
s_008um_00242_00611-1,3283.698376112762,7395.1345207443665
s_008um_00647_00633-1,2819.7037476018163,19225.796399902552
s_008um_00636_00179-1,16068.913289202172,18704.85449743436
s_008um_00205_00434-1,8434.780485564126,6235.946629575796
s_008um_00329_00421-1,8868.68174491462,9850.149258929656
s_008um_00606_00526-1,5924.8807346619915,17982.091798298145
s_008um_00353_00501-1,6543.622357145855,10586.338689457138
s_008um_00383_00680-1,1331.6873865235045,11541.559847018856
s_008um_00579_00502-1,6613.614092548452,17183.473654652495
s_008um_00434_00611-1,3368.1485540093886,12999.515899477086
s_008um_00718_00472-1,7550.333853801979,21227.110157893225
s_008um_00303_00474-1,7309.924235366184,9114.74495462208
s_008um_00773_00507-1,6552.795714250298,22847.59066774094
s_008um_00189_00321-1,11727.214690983485,5718.296063063585
s_008um_00448_00583-1,4191.619143414513,13395.73515354838
s_008um_00472_00156-1,16669.05785850886,13907.130434330824
s_008um_00666_00279-1,13162.088514790712,19624.569217037704
s_008um_00639_00266-1,13529.865741463123,18830.740964896304
s_008um_00501_00603-1,3631.127801216208,14951.519568204392
s_008um_00443_00267-1,13415.048954218182,13109.71175193308
s_008um_00670_00383-1,10127.459761367014,19787.070289279214
s_008um_00724_00433-1,8691.444164881987,21385.098904589595
s_008um_00149_00484-1,6950.406011937044,4623.413767313539
s_008um_00694_00587-1,4182.994397972258,20577.199295388706
s_008um_00723_00501-1,6705.994962202818,21385.76496573438
s_008um_00432_00351-1,10957.557426584606,12825.844745237902
s_008um_00259_00545-1,5217.845422246584,7861.942719835763
s_008um_00586_00500-1,6675.068952554492,17386.899363027096
s_008um_00402_00155-1,16667.748332159998,11863.056634870707
s_008um_00349_00577-1,4323.246710052064,10503.371324072743
s_008um_00312_00289-1,12715.404961288308,9295.088107969792
s_008um_00057_00343-1,11027.051355191892,1874.0793299984116
s_008um_00103_00439-1,8244.07872592983,3260.253203264647
s_008um_00545_00638-1,2628.8885334738065,16251.176262705972
s_008um_00458_00278-1,13100.406935125118,13552.477873686317
s_008um_00083_00271-1,13140.952310124683,2600.9169212712713
s_008um_00286_00527-1,5755.180411624704,8642.095591305282
s_008um_00718_00470-1,7608.716373046789,21226.232024104265
s_008um_00367_00234-1,14345.479558352334,10876.330020854677
s_008um_00195_00568-1,4518.287075241808,6003.907297150548
s_008um_00403_00659-1,1953.4426035345427,12115.989158469436
s_008um_00592_00148-1,16954.97931816605,17406.765083884035
s_008um_00341_00189-1,15648.235692440361,10097.237121626107
s_008um_00026_00351-1,10779.877366886683,972.5133079876802
s_008um_00725_00158-1,16720.928636987155,21293.54833268419
s_008um_00658_00348-1,11144.030560404984,19421.42243886717
s_008um_00211_00492-1,6744.050363921872,6437.03032220466
s_008um_00163_00337-1,11248.636878259369,4966.341624000689
s_008um_00361_00600-1,3657.133751491997,10863.870910792277
s_008um_00723_00484-1,7202.234540781023,21378.302297650815
s_008um_00683_00304-1,12439.590405916928,20131.768033000062
s_008um_00458_00393-1,9742.681231158569,13603.435873933613
s_008um_00359_00692-1,970.8632666646279,10846.385161828812
s_008um_00469_00135-1,17281.019379132427,13810.244405234465
s_008um_00430_00505-1,6460.645345248634,12835.760011272436
s_008um_00205_00564-1,4639.45334190078,6294.045597767323
s_008um_00520_00541-1,5449.25617204731,15478.656886997014
s_008um_00135_00251-1,13747.72840262764,4110.289686993388
s_008um_00446_00456-1,7898.140123057696,13281.071240594641
s_008um_00708_00169-1,16392.311688164813,20802.155709156512
s_008um_00635_00466-1,7689.085704050654,18802.060321606623
s_008um_00334_00110-1,17952.324780405383,9857.702491658538
s_008um_00256_00389-1,9771.003313988234,7704.7678284668345
s_008um_00441_00494-1,6786.59387130552,13151.967003001662
s_008um_00650_00478-1,7345.361669486752,19245.1365500369
s_008um_00203_00222-1,14624.311919380123,6082.788119623417
s_008um_00606_00244-1,14157.824669331309,17857.779927383923
s_008um_00524_00678-1,1452.158078851337,15655.956762190306
s_008um_00358_00103-1,18167.215537990312,10555.317812982952
s_008um_00173_00558-1,4800.549280416451,5357.1904782032225
s_008um_00697_00112-1,18052.000873551195,20456.01392795443
s_008um_00439_00395-1,9675.96838826166,13049.696007918268
s_008um_00332_00630-1,2768.674867778462,10030.722719949794
s_008um_00045_00308-1,12043.851611154854,1507.9646149460095
s_008um_00280_00633-1,2658.2235413317017,8514.192284900044
s_008um_00156_00204-1,15129.465544208731,4702.409965049169
s_008um_00348_00454-1,7913.55747284667,10419.48146742265
s_008um_00231_00521-1,5906.190595366267,7033.846752188974
s_008um_00031_00128-1,17294.604658498127,1018.2240175044293
s_008um_00575_00495-1,6816.200303640987,17063.637201985188
s_008um_00219_00269-1,13258.783198184792,6570.95168101904
s_008um_00631_00240-1,14285.535817792046,18585.77176763304
s_008um_00503_00103-1,18230.355288859162,14788.685328113981
s_008um_00360_00272-1,13232.786699107502,10688.863148445422
s_008um_00339_00335-1,11384.03575278829,10103.811057373443
s_008um_00237_00659-1,1880.3590290855554,7270.603737257508
s_008um_00155_00155-1,16560.07249392389,4651.267320010748
s_008um_00217_00304-1,12235.868059733839,6528.197033703005
s_008um_00663_00566-1,4782.327512929337,19663.26319804014
s_008um_00031_00242-1,13965.135815302656,1069.493185231033
s_008um_00473_00121-1,17691.615322921418,13920.820428281777
s_008um_00580_00199-1,15460.473910365075,17078.965890941734
s_008um_00511_00137-1,17240.912607583683,15037.28121532974
s_008um_00541_00519-1,6100.680974152702,16081.868672385084
s_008um_00316_00114-1,17827.66263037466,9333.930944741036
s_008um_00343_00660-1,1897.8389409846209,10365.145936336774
s_008um_00623_00589-1,4093.409098041425,18506.0025750074
s_008um_00769_00490-1,7047.270126575898,22723.406302173647
s_008um_00676_00553-1,5167.495437029594,20036.94364714847
s_008um_00047_00356-1,10643.065753048444,1587.9351360174717
s_008um_00539_00398-1,9632.177748923199,15970.03438972303
s_008um_00632_00254-1,13877.189102883294,18621.12857315546
s_008um_00202_00553-1,4959.25837582232,6201.551580526972
s_008um_00468_00359-1,10739.734712366744,13880.28206172772
s_008um_00082_00293-1,12498.060794170678,2581.593553004611
s_008um_00274_00289-1,12698.795738870635,8185.669867574686
s_008um_00516_00333-1,11519.85788894061,15269.934465125858
s_008um_00637_00192-1,15689.741114342021,18739.771032745117
s_008um_00228_00323-1,11685.872606257906,6857.8419238174
s_008um_00170_00257-1,13587.80078584682,5134.914982638236
s_008um_00733_00176-1,16198.808744336335,21534.966058464208
s_008um_00519_00508-1,6412.131423318749,15434.880524981785
s_008um_00039_00121-1,17502.544252420827,1248.69454292515
s_008um_00483_00632-1,2776.736464048599,14438.990978088344
s_008um_00057_00438-1,8253.108753999306,1916.7566245542312
s_008um_00473_00416-1,9077.756306299212,14051.4800706052
s_008um_00596_00098-1,18416.866747735075,17501.47853134731
s_008um_00593_00188-1,15787.353378946764,17453.602011215185
s_008um_00041_00305-1,12129.708613672683,1389.8186788675534
s_008um_00546_00208-1,15182.833983768845,16090.420275492232
s_008um_00228_00448-1,8036.113174824442,6913.668842753063
s_008um_00739_00579-1,4436.274996866838,21886.932300496683
s_008um_00601_00516-1,6214.592996555526,17831.75294200166
s_008um_00456_00484-1,7085.105673199556,13585.376178354867
s_008um_00155_00269-1,13230.81899903044,4702.318269780699
s_008um_00349_00464-1,7622.047962365845,10453.120439857106
s_008um_00206_00595-1,3734.9293629688655,6337.090878954521
s_008um_00381_00600-1,3665.9285762035556,11447.652348086358
s_008um_00241_00528-1,5706.22539196474,7328.897891538522
s_008um_00493_00517-1,6137.9922528077295,14679.972470288836
s_008um_00393_00296-1,12546.411185705489,11662.924399230127
s_008um_00677_00135-1,17371.64177691546,19882.31123380923
s_008um_00366_00525-1,5848.695645491132,10976.485572589037
s_008um_00665_00292-1,12782.086036750485,19601.099958606872
s_008um_00741_00468-1,7677.184744665995,21896.60339641794
s_008um_00225_00110-1,17904.850193423754,6675.098706657307
s_008um_00293_00165-1,16328.18974663647,8685.116310304216
s_008um_00036_00185-1,15632.002131286454,1189.8663557551713
s_008um_00661_00644-1,2504.809762574605,19639.204838618098
s_008um_00356_00585-1,4092.795283458079,10711.256084794139
s_008um_00404_00092-1,18508.50513710094,11893.472852165163
s_008um_00637_00479-1,7310.467894637143,18866.1572013815
s_008um_00273_00586-1,4027.114616033684,8288.907020634326
s_008um_00248_00567-1,4570.773246348703,7550.647871220585
s_008um_00311_00456-1,7838.942634108866,9340.26651245921
s_008um_00341_00358-1,10713.350069864087,10172.431148494887
s_008um_00340_00588-1,3998.1883801643785,10245.555171947952
s_008um_00287_00200-1,15303.442813887743,8525.53646380207
s_008um_00172_00457-1,7748.789690866794,5282.808135444341
s_008um_00143_00567-1,4524.625332433925,4485.416628342767
s_008um_00348_00184-1,15797.304616948306,10299.383658957948
s_008um_00700_00214-1,15074.8283045024,20588.413536697553
s_008um_00722_00200-1,15493.216989948063,21224.42332213639
s_008um_00400_00682-1,1280.799363398631,12038.634757663072
s_008um_00667_00334-1,11556.707092550772,19677.953780442156
s_008um_00191_00383-1,9917.725910299727,5804.415442530764
s_008um_00572_00273-1,13296.209393146079,16878.097594622228
s_008um_00787_00515-1,6325.423759564839,23259.660406425344
s_008um_00397_00216-1,14884.204161668891,11744.17084792507
s_008um_00369_00219-1,14784.378152624338,10928.051575771964
s_008um_00343_00293-1,12612.154477337132,10201.900513396205
s_008um_00705_00164-1,16537.006983395207,20712.389436409085
s_008um_00679_00389-1,9956.234832425964,20052.3918240864
s_008um_00221_00599-1,3624.758630117778,6776.756345389307
s_008um_00594_00286-1,12926.244645195191,17526.018722458433
s_008um_00305_00281-1,12945.949132687072,9087.15965475214
s_008um_00668_00406-1,9455.121846565993,19738.81298673214
s_008um_00543_00187-1,15794.747641873162,15993.56488370984
s_008um_00278_00349-1,10948.564130277799,8329.204721659067
s_008um_00578_00313-1,12130.915697782066,17070.892207525234
s_008um_00524_00311-1,12165.701167942572,15493.732341685843
s_008um_00197_00641-1,2388.172921386026,6094.922779601486
s_008um_00237_00501-1,6492.708863306608,7200.074590339128
s_008um_00546_00255-1,13810.43314204618,16111.18544987409
s_008um_00282_00614-1,3213.7208340051507,8564.104731482203
s_008um_00582_00253-1,13884.553123104164,17161.17710671737
s_008um_00031_00341-1,11074.075533816193,1114.0114737208555
s_008um_00287_00452-1,7945.200072615735,8637.862573927043
s_008um_00430_00696-1,885.3927982336719,12920.453207212362
s_008um_00286_00520-1,5959.534089036174,8638.975955660497
s_008um_00117_00515-1,6031.301655395997,3703.0681787923386
s_008um_00645_00518-1,6175.525876655716,19116.813183125887
s_008um_00591_00337-1,11435.876551250029,17460.94418893585
s_008um_00268_00616-1,3149.180897579988,8156.328774750795
s_008um_00621_00386-1,10018.423357157197,18358.20224658889
s_008um_00743_00431-1,8758.154571033327,21938.740809181716
s_008um_00576_00594-1,3926.8044615306676,17136.503929379396
s_008um_00052_00280-1,12864.579225464162,1699.7773645994553
s_008um_00089_00470-1,7332.828298746622,2865.4137545022045
s_008um_00155_00462-1,7595.351801035753,4788.732822861835
s_008um_00639_00290-1,12829.118447493007,18841.309740039615
s_008um_00251_00557-1,4864.016854312624,7633.761236198097
s_008um_00304_00129-1,17384.354063058672,8990.243343972144
s_008um_00659_00182-1,15991.340513415242,19377.55948439091
s_008um_00600_00341-1,11323.028169605195,17725.410150399162
s_008um_00128_00584-1,4021.7487739817475,4055.127563580605
s_008um_00455_00119-1,17742.18303495176,13394.428051971034
s_008um_00479_00658-1,2016.087723299828,14333.753288198883
s_008um_00050_00154-1,16543.50111736965,1584.7507794982407
s_008um_00130_00528-1,5657.477418900033,4088.424608277509
s_008um_00717_00193-1,15695.43322602966,21075.40364826201
s_008um_00564_00300-1,12504.363233097733,16656.493575424127
s_008um_00120_00401-1,9361.054296877986,3739.5536412640886
s_008um_00499_00152-1,16797.637962925073,14693.594204454363
s_008um_00313_00503-1,6467.678777029411,9419.578789248299
s_008um_00589_00429-1,8749.057699874042,17443.145418651075
s_008um_00077_00402-1,9313.017076772589,2484.534251607585
s_008um_00575_00457-1,7925.509162212134,17046.869494583887
